,Id,Review,Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity,Words_in_Numbers
1154,1154,Replaced the original flimsy mount with this  one and was so much sturdier and easier to install.,0,0,0,0,0,0,1,0,0,1,0,1,"[6243, 7801, 5181, 2950, 4811, 8739, 7856, 5122, 278, 8541, 7062, 4833, 7486, 278, 2401, 7944]"
1155,1155,"They work great, I use them with Husker and Ryobi nail/staple guns.",0,0,0,0,0,1,0,0,0,0,0,1,"[7831, 8776, 3706, 8330, 7809, 8739, 3698, 278, 6507]"
1156,1156,Very inexpensive sprinkler and it works well. Good buy!,0,0,0,0,0,1,0,0,1,0,0,1,"[8432, 3835, 7250, 278, 3996, 8790, 3265]"
1157,1157,Great tool fir the price. When you need one of these they are priceless. Wish it were a tad shorter. Length limits use in tight position,0,0,0,0,0,0,0,0,1,0,0,1,"[3315, 7978, 2873, 7801, 8655, 8870, 4906, 5122, 5083, 7828, 7831, 376, 8736, 3996, 8639, 3, 7667, 4262, 4324, 8330, 3773, 7901, 5661]"
1158,1158,Love the fact that three sizes are included. Don't have to buy so many,0,0,0,1,0,0,0,0,0,0,0,1,"[4422, 7801, 2729, 7796, 7870, 6940, 376, 3488, 7944, 1005, 7062, 4532]"
1159,1159,"Our daughter was born with a rare genetic disorder that causes her to have daily seizures. We have bought several other brand of cameras to record her if she is in her bed sleeping and having a seizure but none have worked as well as this indoor camera!We have the camera mounted in her room and set to record on motion or sound, which she does both during her seizures. So if we are asleep, the movement will alert our phone and then alert us of a seizure and records it for us. We send the video to...",0,0,0,0,0,1,0,0,0,0,0,1,"[5201, 1882, 8541, 805, 8739, 3, 5996, 3200, 2203, 7796, 1140, 3541, 7944, 3488, 1855, 8587, 3488, 827, 6752, 5197, 868, 5083, 1047, 7944, 6087, 3541, 3723, 6791, 3981, 3773, 3541, 632, 6972, 278, 3491, 3, 6685, 994, 4982, 3488, 8780, 409, 8628, 409, 7856, 3829, 3488, 7801, 1046, 4813, 3773, 3541, 6446, 278, 6744, 7944, 6087, 5118, 4805, 5167, 8663, 6791, 2250, 814, 2376, 3541, 7062, 3723, 8587, 376, 7801, 4820, 8703, 202, 5201, 5465, 278, 7816, 202, 8322, 5083, 3, 6685, 278, 6092, 3996, 3024, 8587, 6701, 7801, 8446]"
1160,1160,Worked extremely well and were highly adjustable,0,0,0,0,1,1,0,0,0,0,0,1,"[8780, 2705, 8628, 278, 8639, 3567, 114]"
1161,1161,Work great in tight spaces. That's the reason I got these. To get into places where I couldn't before.,0,0,0,0,0,1,0,0,0,0,0,1,"[8776, 3315, 3773, 7901, 7801, 6037, 3706, 3274, 7944, 3207, 3946, 5533, 8658, 3706]"
1162,1162,Received on time and works as well as some of the more expensive ones I've purchased from big box stores. RecommendedSee more,0,1,0,0,0,1,0,0,0,1,0,1,"[6058, 5118, 7918, 278, 8790, 409, 8628, 409, 7105, 5083, 7801, 4788, 2674, 5123, 5893, 3097, 696, 844, 6083, 4788]"
1163,1163,"Unlike other nozzles with a trigger control valve this nozzle has a reliable adjustable valve that once it's set for the amount of flow you want, you don't have to worry about it again while your spraying. Also, the trigger nozzles I've had in the past only last about one or two seasons and then the spring weakens and they don't shut off all the way when you let the trigger go. With this nozzle you won't have that problem.",1,0,0,0,0,0,0,0,0,0,0,1,"[8241, 5197, 5023, 8739, 3, 8079, 1609, 8379, 7856, 5022, 3478, 3, 6175, 114, 8379, 7796, 5121, 6744, 3024, 7801, 261, 5083, 2971, 8870, 8870, 3488, 7944, 8802, 8, 3996, 163, 8665, 8874, 7801, 8079, 5023, 3409, 3773, 7801, 5332, 5130, 4193, 8, 5122, 5167, 8151, 6645, 278, 7816, 7801, 7245, 8590, 278, 7831, 6872, 5085, 213, 7801, 8583, 8655, 8870, 4271, 7801, 8079, 8739, 7856, 5022, 8870, 3488, 7796]"
1164,1164,"Work as intended , good product for the price",0,0,0,0,0,0,0,0,1,0,0,1,"[8776, 409, 3918, 3265, 5790, 3024, 7801, 5752]"
1165,1165,Holds well. Slim profile keeps it from getting in the way.,0,0,0,1,0,1,0,0,0,0,0,1,"[3604, 6992, 5799, 4090, 3996, 3097, 3210, 3773, 7801]"
1166,1166,Works great. No issues.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 4972]"
1167,1167,I purchased this model because of the unique on / off handle. I've had bad luck with the conventional hand trigger nozzle's so I decided to try something new. I have used it for a couple of months and so far no issues. I do wish the shower setting was a little stronger but other than that I like it.,0,0,1,0,0,1,0,0,0,0,0,1,"[3706, 5893, 7856, 4743, 626, 5083, 7801, 8234, 5118, 5085, 3409, 537, 4444, 8739, 7801, 1617, 3429, 8079, 7062, 3706, 1914, 7944, 8110, 7109, 3706, 3488, 8334, 3996, 3024, 3, 1688, 5083, 4782, 278, 7062, 2762, 4972, 3706, 2245, 8736, 7801, 6861, 6747, 8541, 3, 4349, 7461, 994, 5197, 7786, 7796, 3706, 4303]"
1168,1168,My product was defective. It wouldn't stay charged,1,0,0,0,0,0,0,0,0,1,0,0,"[4851, 5790, 8541, 3996, 7344, 1201]"
1169,1169,Works fine. I can't see getting the ones with more clamping power for what I need them for.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 3706, 6665, 3210, 7801, 5123, 8739, 4788, 1292, 5692, 3024, 8646, 3706, 4906, 7809]"
1170,1170,Everything else about this camera works great EXCEPT it DOES NOT work with Alexa like my other Kasa appliances do. I also have the Blink Mini's (which work with Alexa) but I feel this camera has a better view overall than the Blink Mini's do. Make this camera work with Alexa and I will buy more..,0,0,0,0,0,1,0,0,0,0,0,0,"[2600, 2472, 8, 7856, 1046, 8790, 3315, 2626, 3996, 2250, 4994, 8776, 8739, 206, 4303, 4851, 5197, 4086, 342, 3706, 236, 3488, 7801, 756, 8776, 8739, 994, 3706, 2802, 7856, 1046, 3478, 3, 684, 8451, 5228, 7786, 7801, 756, 4494, 7856, 1046, 8776, 8739, 206, 278, 3706, 8703, 1005]"
1171,1171,The kit made it very easy to replace the screen.,0,0,0,0,0,0,0,0,0,0,1,1,"[7801, 4119, 4465, 3996, 8432, 2407, 7944, 6241, 7801]"
1172,1172,It connects quickly to the wifi and it works great for the price,0,0,0,0,0,1,0,0,1,0,0,1,"[3996, 1550, 5944, 7944, 7801, 8694, 278, 3996, 8790, 3315, 3024, 7801, 5752]"
1173,1173,Im very  happy with our Optum  VorMax toilet! Im very happy with how it works and it looks great! Im very happy that i chose this toilet! I did have it installed by a plumber.,0,0,1,0,0,1,0,0,0,0,0,1,"[3732, 8432, 3461, 8739, 5201, 5166, 8489, 3732, 8432, 3461, 8739, 3670, 3996, 8790, 278, 3996, 4395, 3732, 8432, 3461, 7796, 3706, 1259, 7856, 3706, 2115, 3488, 3996, 3882, 1013, 3]"
1174,1174,The nails seem to jam up in my Porter Cable when it gets to low on nails. Otherwise working fine and happy with the nails. Not so much with the Porter Cable nailer that uses the nails.,0,0,0,0,0,1,0,0,0,0,0,1,"[7801, 4867, 6675, 7944, 4022, 8290, 3773, 4851, 5657, 1023, 8655, 3996, 3208, 7944, 4429, 5118, 5199, 8783, 2860, 278, 3461, 8739, 7801, 4994, 7062, 4833, 8739, 7801, 5657, 1023, 4862, 7796, 8346, 7801]"
1175,1175,returned doesn't spray like it says,0,0,0,0,0,1,0,0,0,0,0,0,"[6359, 7231, 4303, 3996, 6567]"
1176,1176,Very hard to adjust to the flow you want.Also water comes out the rotator section where it should not. Would not buy this one again,0,0,0,0,0,0,0,0,0,0,1,0,"[8432, 3464, 7944, 112, 7944, 7801, 2971, 8870, 8566, 1427, 5204, 7801, 6462, 6655, 8658, 3996, 6853, 8813, 4994, 1005, 7856, 5122, 163]"
1177,1177,The day I received this sprinkler we put it in our huge garden turn the water on I could not believe it watered the whole garden this is a well-made sprinkler easy to use this is great for any garden or new lawn being put in I would definitely recommend This oscillating sprinkler believe me you will not go wrong I think this is the best oscillating sprinkler I have ever had and I have had gardens for many years and put in new sod and this oscillating sprinkler works the best covers a large large area,0,0,0,0,0,1,0,0,0,1,1,1,"[7801, 1885, 3706, 6058, 7856, 7250, 8587, 5907, 3996, 3773, 5201, 3681, 3164, 8131, 7801, 8566, 5118, 3706, 1677, 4994, 659, 3996, 8567, 7801, 8675, 3164, 7856, 3981, 3, 7250, 2407, 7944, 8330, 7856, 3981, 3315, 3024, 313, 3164, 5167, 4943, 4215, 657, 5907, 3773, 3706, 8813, 1957, 6078, 7856, 5191, 7250, 659, 4583, 8870, 8703, 4994, 3249, 8834, 3706, 7846, 7856, 3981, 7801, 682, 5191, 7250, 3706, 3488, 2595, 3409, 278, 3706, 3488, 3409, 3170, 3024, 4532, 8859, 278, 5907, 3773, 4943, 7074, 278, 7856, 5191, 7250, 8790, 7801, 682, 1708, 3, 4190, 4190, 377]"
1178,1178,This is a solid tool that makes easy work of crimping 3/4 rings on pex.,0,0,0,0,0,0,0,0,0,1,1,1,"[7856, 3981, 3, 7095, 7978, 7796, 4495, 2407, 8776, 5083, 1766, 6403, 5118]"
1179,1179,"Not sure how to recommend nails, but these worked great in my Porter Cable nail gun.  No jams, issues loading, or anything.  So, if you have any doubts about these framing nails, you shouldn't.",0,0,0,0,0,1,0,0,0,1,0,1,"[4994, 7589, 3670, 7944, 6078, 994, 7828, 8780, 3315, 3773, 4851, 5657, 1023, 4859, 4972, 3993, 5167, 3723, 8870, 3488, 313, 2285, 8, 7828, 3069, 8870]"
1180,1180,Works great and makes cutting so much easier. It does cut at a slight angle but that may just be user error. Would recommend.,0,0,0,0,0,1,0,0,0,1,1,1,"[8790, 3315, 278, 4495, 1844, 7062, 4833, 3996, 2250, 1836, 448, 3, 6988, 284, 994, 7796, 4578, 4081, 605, 8343, 8813]"
1181,1181,"If you want to keep an eye on your home when you are not there, this is the right device to do it.It keeps you updated with alerts, night vision, and integrated microphones.100% recommended.",0,0,0,0,1,1,0,0,0,1,0,1,"[3723, 8870, 8522, 7944, 4087, 271, 2708, 5118, 8874, 3611, 8655, 8870, 376, 4994, 7856, 3981, 7801, 6397, 2096, 7944, 2245, 4090, 8870, 8292, 8739, 4961, 278, 3913]"
1182,1182,Good item and low price,0,0,0,0,0,0,0,0,1,0,0,1,"[3265, 3999, 278, 4429, 5752]"
1183,1183,Strong and worth the money,0,0,0,0,0,0,0,0,1,1,0,1,"[7459, 278, 8807, 7801, 4768]"
1184,1184,Excellent product. Great value.,0,0,0,0,0,0,0,0,1,0,0,1,"[2623, 3315]"
1185,1185,WOW - all the directions makes this a great item for the yard and grandson water play,0,0,0,0,0,1,0,0,0,0,0,1,"[8816, 213, 7801, 2147, 4495, 7856, 3, 3315, 3999, 3024, 7801, 8850, 278, 3297, 8566, 5560]"
1186,1186,It extends from small to large very easily. I would highly recommend it!,0,0,0,0,0,1,0,0,0,1,0,1,"[3996, 2695, 3097, 7017, 7944, 4190, 8432, 3706, 8813, 3567, 6078]"
1187,1187,It works great and I can adjust the pattern easily.,0,0,0,0,0,1,0,0,0,0,1,1,"[3996, 8790, 3315, 278, 3706, 1059, 112, 7801, 5352]"
1188,1188,"Tested this cutter on rubber, plastic hose and small polyethylene. Works great on all. It looks very similar to a pvc cutter, but it couldn't cut pvc, Pex blade is much thicker than the pvc cutter blade.It gives a perfect 90 degree cut on the soft rubber hose by using a slight twisting action and it could do it up to the one inch limit. Definitely replaces my old method of razor knife that only a steady hand, flat surface and a lot of practice can you cut at a perfect 90 degrees.Pictures showing all materials cut and blade replacement. No pex samples were included with cutter. I added some white to the arrow to make it visible to the camera. Very easy to replace blade.",0,0,0,0,0,1,0,0,0,0,1,1,"[7773, 7856, 1842, 5118, 5553, 3650, 278, 7017, 8790, 3315, 5118, 3996, 4395, 8432, 6904, 7944, 3, 5913, 994, 3996, 1836, 5454, 732, 3981, 4833, 7836, 7786, 7801, 5913, 1842, 3227, 3, 5414, 1973, 1836, 5118, 7801, 7078, 6481, 3650, 1013, 8351, 3, 6988, 8149, 67, 278, 3996, 1677, 2245, 3996, 8290, 7944, 7801, 5122, 3781, 1957, 6246, 4851, 5109, 4646, 5083, 6011, 4130, 7796, 5130, 3, 7349, 2923, 7591, 278, 3, 4414, 5083, 5698, 1059, 8870, 1836, 448, 3, 5414, 6863, 213, 4568, 1836, 278, 732, 4972, 5454, 6533, 8639, 3787, 8739, 3706, 90, 7105, 8671, 7944, 7801, 402, 7944, 4494, 3996, 8468, 7944, 7801, 8432, 2407, 7944, 6241]"
1189,1189,Great for the price so far. Had it for 3 weeks.,0,0,0,0,0,0,0,0,1,0,0,1,"[3315, 3024, 7801, 5752, 7062, 3409, 3996, 3024]"
1190,1190,I bought nest because a friend of mine purchased one and I was taken in with the quality of the product. It was very easy to install and the app takes you through step by step. I love the product and like the idea that I can monitor who comes in and out. It also works with my existing internet. Would highly recommend the product.,0,0,0,0,0,0,1,0,0,1,0,1,"[3706, 827, 4930, 626, 3, 3089, 5083, 4680, 5893, 5122, 278, 3706, 8541, 7675, 3773, 8739, 7801, 5930, 5083, 7801, 3996, 8541, 8432, 2407, 7944, 3878, 278, 7801, 330, 7677, 8870, 7879, 7360, 1013, 3706, 4422, 7801, 5790, 278, 4303, 7801, 3714, 7796, 3706, 1059, 4775, 8673, 1427, 3773, 278, 3996, 236, 8790, 8739, 4851, 2654, 8813, 3567, 6078, 7801]"
1191,1191,I purchased these nails because I purchased a bostitch finish nail gun.  These nails work as designed and don't come apart when you remove them from the package.  I used them for wood flooring in hard to reach places.,0,0,0,0,0,1,0,0,0,1,0,1,"[3706, 5893, 7828, 4867, 626, 3706, 5893, 3, 812, 2867, 4859, 7828, 4867, 8776, 409, 2046, 278, 1425, 324, 8655, 8870, 6206, 7809, 3097, 7801, 3706, 8334, 7809, 3024, 8764, 2966, 3773, 3464, 7944, 6013]"
1192,1192,"I have many Ring products which include 2 door bells, 2 chime pro's, an indoor camera, and an alarm system (not ready to install but have ready to go once done painting) and wanted to add a camera above garage door hardwired into octagon junction box, not a plug in.  I fully believe this is a Home Depot mistake not Ring in calling a plug in unit hardwired and I don't care for the looks of the Ring double light motion detector cameras. I'd be willing to cut the cord and splice onto wires if adapter to join to a junction box available (not just octagon). I would recommend for people looking for a plug in Ring, it also has long cord (""that's what she said"") as well.",0,0,0,0,0,0,0,0,0,1,0,0,"[3706, 3488, 4532, 6401, 5793, 8663, 3786, 2269, 1242, 271, 3829, 278, 271, 197, 7648, 6025, 7944, 3878, 994, 3488, 6025, 7944, 3249, 5121, 2265, 278, 8523, 7944, 89, 3, 1046, 9, 3159, 2269, 3469, 3946, 5074, 4076, 4994, 3, 5585, 3706, 3116, 659, 7856, 3981, 3, 3611, 2023, 4728, 4994, 6401, 3773, 1040, 3, 5585, 3773, 8235, 3469, 278, 3706, 1096, 3024, 7801, 4395, 5083, 7801, 6401, 2280, 4292, 4805, 2079, 605, 8705, 7944, 1836, 7801, 1645, 278, 7206, 5133, 8731, 3723, 86, 7944, 4057, 7944, 3, 4076, 844, 490, 4081, 3706, 8813, 6078, 3024, 5409, 4394, 3024, 3, 5585, 3773, 3996, 236, 3478, 4386, 1645, 8646, 6791, 409]"
1193,1193,"Same issue as every other ring camera product, the camera's live view barely works. Appears to be due to poor firmware and low quality wifi hardware in the device itself.",1,0,0,0,0,1,0,0,0,0,0,0,"[6531, 3991, 409, 2596, 5197, 6401, 1046, 7801, 4350, 8451, 567, 339, 7944, 605, 2364, 7944, 5643, 2886, 278, 4429, 5930, 8694, 3468, 3773, 7801, 2096]"
1194,1194,Not built for a craftsman. If you put much pressure on them the sides pop off and makes them unusable.,0,0,0,0,0,1,0,0,0,0,0,0,"[4994, 950, 3024, 3, 3723, 8870, 5907, 4833, 5737, 5118, 7809, 7801, 6882, 5645, 5085, 278, 4495, 7809]"
1195,1195,"Nice quality screen, easy to install.",0,0,0,0,0,0,1,0,0,1,0,1,"[4954, 5930, 2407, 7944]"
1196,1196,"My wife needed a couple of small clamps for holding down and blocking fabric for a quilting project  that she's working on, and this clamp nicely fits the bill.",0,0,0,0,0,0,0,0,1,0,0,1,"[4851, 8693, 4908, 3, 1688, 5083, 7017, 1293, 3024, 3603, 2288, 278, 762, 2714, 3024, 3, 5950, 5805, 7796, 8783, 278, 7856, 1289, 4955, 2895, 7801]"
1197,1197,Works great.  You can really get some extreme clamp power.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 8870, 1059, 6032, 3207, 7105, 2704, 1289]"
1198,1198,"This product is made of very poor quality. I ordered the screen tool and rubber, I also made sure it was coming from some where within the USA to be sure it was better quality but to my surprise the screen was made of the worse material ever. While adjusting the screen and making sure everything was tight and correct I began to press in the rubber seal with the TOOL provided. While pressing and affixing the rubber with the tool... the sreen began to rip from the edge of the tool. I would not recommend this product !!!I will probably, at this point, never order from amazon again because every time I do I get poor quality products......",0,0,0,0,0,0,0,1,0,1,0,0,"[7856, 5790, 3981, 4465, 5083, 8432, 5643, 3706, 5174, 7801, 6606, 7978, 278, 3706, 236, 4465, 7589, 3996, 8541, 1433, 3097, 7105, 8658, 8740, 7801, 8323, 7944, 605, 7589, 3996, 8541, 684, 5930, 994, 7944, 4851, 7597, 7801, 6606, 8541, 4465, 5083, 7801, 8804, 4565, 8665, 119, 7801, 6606, 278, 4496, 7589, 2600, 8541, 7901, 278, 1654, 3706, 645, 7944, 5733, 3773, 7801, 6481, 6629, 8739, 7801, 7978, 8665, 5736, 278, 151, 7801, 6481, 8739, 7801, 7801, 7286, 645, 7944, 6408, 3097, 7801, 2424, 5083, 7801, 3706, 8813, 4994, 6078, 7856, 5790, 8703, 448, 7856, 4942, 5173, 3097, 252, 163, 626, 2596, 7918, 3706, 2245, 3706, 3207, 5643, 5930]"
1199,1199,I had to purchase this particular product because I needed the top cover.   The product is well built and heavy duty. A++,0,0,0,0,0,0,0,0,0,1,0,1,"[3706, 3409, 7944, 5892, 7856, 5317, 5790, 626, 3706, 4908, 7801, 7983, 7801, 5790, 3981, 8628, 950, 278, 3522]"
1200,1200,"Amazing camera: Hi-resolution color, quality night-vision video, a battery that we recharge only once a month! Very sensitive wifi so we can put it out on our driveway to monitor wildlife, intruders, and cars with no technical issues whatsoever. I got it on sale at Home Depot for $89.00 so it was a good deal too. I will buy another one soon!",0,0,0,0,0,0,0,0,1,1,0,1,"[250, 5930, 3, 598, 7796, 8587, 6068, 5130, 5121, 3, 8432, 6711, 8694, 7062, 8587, 1059, 5907, 3996, 5204, 5118, 5201, 2341, 7944, 4775, 278, 1112, 8739, 4972, 7718, 3993, 3706, 3274, 3996, 5118, 6525, 448, 3611, 2023, 3024, 7062, 3996, 8541, 3, 3265, 1895, 3706, 8703, 1005, 297, 5122]"
1201,1201,Similar to what I used to use in the fire service. Easy control to use and water control volume,0,0,0,0,0,0,0,0,0,0,1,1,"[6904, 7944, 8646, 3706, 8334, 7944, 8330, 3773, 7801, 2874, 2407, 1609, 7944, 8330, 278, 8566, 1609, 8488]"
1202,1202,"Best screen material for pet owners, takes serious abuse",0,0,0,0,0,0,0,1,0,0,0,1,"[682, 6606, 4565, 3024, 5450, 7677, 6729, 19]"
1203,1203,For light clamping only. Bends VERY easily,0,0,0,0,0,0,0,0,0,1,0,0,"[3024, 4292, 1292, 671, 8432, 2403]"
1204,1204,Very easy to use and install,0,0,0,0,0,0,1,0,0,0,1,1,"[8432, 2407, 7944, 8330, 278, 3878]"
1205,1205,"Great clamps, I was a little nervous because I haven't heard of this brand but they worked very well.",0,0,0,0,0,1,0,0,0,0,0,1,"[3315, 3706, 8541, 3, 4349, 4928, 626, 3706, 3509, 5083, 7856, 868, 994, 7831, 8780, 8432]"
1206,1206,Perfect fit!  Good quality!,0,0,0,1,0,0,0,0,0,1,0,1,"[5414, 3265]"
1207,1207,"Awsome cushions, great quality, love yhe deep red color!!",0,0,1,0,0,0,0,0,0,1,0,1,"[512, 3315, 4422, 8865, 1932, 6101]"
1208,1208,A well made toilet from Kohler. Easy switch from a low toilet to high. Took only a couple of hours for this novice to take out old and replace with the new one.,0,0,0,0,0,0,1,0,0,1,0,1,"[3, 8628, 4465, 7957, 3097, 2407, 7632, 3097, 3, 4429, 7957, 7944, 7977, 5130, 3, 1688, 5083, 3658, 3024, 7856, 5014, 7944, 7674, 5204, 5109, 278, 6241, 8739, 7801, 4943]"
